frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
310,12,2,2,0,0,16,0.75
311,12,3,2,0,0,17,0.7058823529411765
312,12,3,2,0,0,17,0.7058823529411765
313,12,2,2,0,0,16,0.75
314,13,2,2,0,0,17,0.7647058823529411
315,12,3,2,0,0,17,0.7058823529411765
316,13,3,2,0,0,18,0.7222222222222222
317,13,2,3,0,0,18,0.7222222222222222
318,13,2,2,0,0,17,0.7647058823529411
319,12,3,2,0,0,17,0.7058823529411765
320,12,3,2,0,0,17,0.7058823529411765
321,11,2,2,0,0,15,0.7333333333333333
322,13,3,2,0,0,18,0.7222222222222222
323,12,3,2,0,0,17,0.7058823529411765
324,13,2,3,0,0,18,0.7222222222222222
325,12,3,2,0,0,17,0.7058823529411765
326,12,3,2,0,0,17,0.7058823529411765
327,13,3,3,0,0,19,0.6842105263157895
328,14,3,2,0,0,19,0.7368421052631579
329,14,3,2,0,0,19,0.7368421052631579
330,12,3,2,0,0,17,0.7058823529411765
331,11,3,2,0,0,16,0.6875
332,11,3,2,0,0,16,0.6875
333,12,2,2,0,0,16,0.75
334,12,3,2,0,0,17,0.7058823529411765
335,13,3,2,0,0,18,0.7222222222222222
336,12,3,2,0,0,17,0.7058823529411765
337,12,2,2,0,0,16,0.75
338,13,3,2,0,0,18,0.7222222222222222
339,12,3,2,0,0,17,0.7058823529411765
340,12,3,2,0,0,17,0.7058823529411765
341,11,3,2,0,0,16,0.6875
342,13,3,2,0,0,18,0.7222222222222222
343,13,3,2,0,0,18,0.7222222222222222
344,12,3,3,0,0,18,0.6666666666666666
345,13,3,2,0,0,18,0.7222222222222222
346,13,2,2,0,0,17,0.7647058823529411
347,12,2,2,0,0,16,0.75
348,10,3,2,0,0,15,0.6666666666666666
349,12,3,2,0,0,17,0.7058823529411765
350,12,3,2,0,0,17,0.7058823529411765
351,12,3,2,0,0,17,0.7058823529411765
352,13,4,1,0,0,18,0.7222222222222222
353,11,3,2,0,0,16,0.6875
354,12,3,2,0,0,17,0.7058823529411765
355,14,3,2,0,0,19,0.7368421052631579
356,12,3,2,0,0,17,0.7058823529411765
357,13,3,2,0,0,18,0.7222222222222222
358,11,3,2,0,0,16,0.6875
359,13,2,2,0,0,17,0.7647058823529411
360,14,3,2,0,0,19,0.7368421052631579
361,12,4,2,0,0,18,0.6666666666666666
362,12,3,2,0,0,17,0.7058823529411765
363,13,3,2,0,0,18,0.7222222222222222
364,12,3,2,0,0,17,0.7058823529411765
365,13,3,2,0,0,18,0.7222222222222222
366,11,3,2,0,0,16,0.6875
367,11,3,2,0,0,16,0.6875
368,11,3,2,0,0,16,0.6875
369,11,3,2,0,0,16,0.6875
370,13,2,3,0,0,18,0.7222222222222222
371,13,3,3,0,0,19,0.6842105263157895
372,12,3,2,0,0,17,0.7058823529411765
373,13,3,3,0,0,19,0.6842105263157895
374,12,3,2,0,0,17,0.7058823529411765
375,12,2,1,0,0,15,0.8
376,13,3,2,0,0,18,0.7222222222222222
377,11,3,2,0,0,16,0.6875
378,12,3,2,0,0,17,0.7058823529411765
379,12,3,2,0,0,17,0.7058823529411765
380,13,3,2,0,0,18,0.7222222222222222
381,13,3,2,0,0,18,0.7222222222222222
382,11,2,2,0,0,15,0.7333333333333333
383,12,3,2,0,0,17,0.7058823529411765
384,11,3,2,0,0,16,0.6875
385,12,2,3,0,0,17,0.7058823529411765
386,9,3,3,0,0,15,0.6
387,12,3,2,0,0,17,0.7058823529411765
388,11,2,2,0,0,15,0.7333333333333333
389,11,2,2,0,0,15,0.7333333333333333
390,10,3,2,0,0,15,0.6666666666666666
391,10,2,2,0,0,14,0.7142857142857143
392,12,3,2,0,0,17,0.7058823529411765
393,12,3,2,0,0,17,0.7058823529411765
394,11,3,2,0,0,16,0.6875
395,11,2,2,0,0,15,0.7333333333333333
396,12,3,2,0,0,17,0.7058823529411765
397,8,3,2,0,0,13,0.6153846153846154
398,11,3,2,0,0,16,0.6875
399,13,3,1,0,0,17,0.7647058823529411
400,11,3,2,0,0,16,0.6875
401,12,2,2,0,0,16,0.75
402,11,1,2,0,0,14,0.7857142857142857
403,10,3,2,0,0,15,0.6666666666666666
404,13,3,2,0,0,18,0.7222222222222222
405,13,3,2,0,0,18,0.7222222222222222
406,14,3,2,0,0,19,0.7368421052631579
407,12,3,2,0,0,17,0.7058823529411765
408,11,3,3,0,0,17,0.6470588235294118
409,13,3,2,0,0,18,0.7222222222222222
410,13,3,2,0,0,18,0.7222222222222222
411,12,3,2,0,0,17,0.7058823529411765
412,11,3,2,0,0,16,0.6875
413,12,3,2,0,0,17,0.7058823529411765
414,12,3,2,0,0,17,0.7058823529411765
415,12,3,2,0,0,17,0.7058823529411765
416,12,3,2,0,0,17,0.7058823529411765
417,11,3,2,0,0,16,0.6875
418,11,3,2,0,0,16,0.6875
419,12,3,2,0,0,17,0.7058823529411765
420,12,3,2,0,0,17,0.7058823529411765
421,11,3,2,0,0,16,0.6875
422,11,3,2,0,0,16,0.6875
423,12,3,2,0,0,17,0.7058823529411765
424,14,3,2,0,0,19,0.7368421052631579
425,12,3,2,0,0,17,0.7058823529411765
426,14,4,2,0,0,20,0.7
427,11,2,2,0,0,15,0.7333333333333333
428,12,3,2,0,0,17,0.7058823529411765
429,13,3,2,0,0,18,0.7222222222222222
430,11,3,2,0,0,16,0.6875
431,9,3,2,0,0,14,0.6428571428571429
432,13,3,2,0,0,18,0.7222222222222222
433,12,4,3,0,0,19,0.631578947368421
