frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
400,16,0,3,0,0,19,0.8421052631578947
401,10,0,3,0,0,13,0.7692307692307693
402,13,0,3,0,0,16,0.8125
403,13,0,3,0,0,16,0.8125
404,14,0,3,0,0,17,0.8235294117647058
405,13,0,2,0,0,15,0.8666666666666667
406,13,0,3,0,0,16,0.8125
407,12,0,3,0,0,15,0.8
408,14,0,3,0,0,17,0.8235294117647058
409,12,0,3,0,0,15,0.8
410,13,0,3,0,0,16,0.8125
411,12,0,3,0,0,15,0.8
412,14,0,3,0,0,17,0.8235294117647058
413,14,0,3,0,0,17,0.8235294117647058
414,13,0,3,1,0,17,0.7647058823529411
415,13,0,2,1,0,16,0.8125
416,12,0,3,0,0,15,0.8
417,11,0,3,0,0,14,0.7857142857142857
418,13,0,3,0,0,16,0.8125
419,14,0,3,0,0,17,0.8235294117647058
420,13,0,3,0,0,16,0.8125
421,12,0,2,0,0,14,0.8571428571428571
422,12,0,3,1,0,16,0.75
423,14,0,3,0,0,17,0.8235294117647058
424,14,0,3,0,0,17,0.8235294117647058
425,15,0,3,0,0,18,0.8333333333333334
426,14,0,3,0,0,17,0.8235294117647058
427,12,0,3,0,0,15,0.8
428,12,0,3,0,0,15,0.8
429,13,0,3,0,0,16,0.8125
430,14,0,3,0,0,17,0.8235294117647058
431,13,0,3,0,0,16,0.8125
432,14,0,3,0,0,17,0.8235294117647058
433,12,0,3,0,0,15,0.8
434,12,0,3,0,0,15,0.8
435,15,0,3,0,0,18,0.8333333333333334
436,15,0,3,0,0,18,0.8333333333333334
437,13,0,3,0,0,16,0.8125
438,13,0,3,0,0,16,0.8125
439,11,0,3,0,0,14,0.7857142857142857
440,13,0,3,0,0,16,0.8125
441,12,0,3,0,0,15,0.8
442,14,0,3,0,0,17,0.8235294117647058
443,14,0,3,0,0,17,0.8235294117647058
444,17,0,3,0,0,20,0.85
445,13,0,3,0,0,16,0.8125
446,13,0,3,0,0,16,0.8125
447,10,0,3,0,0,13,0.7692307692307693
448,12,0,3,0,0,15,0.8
449,13,0,3,0,0,16,0.8125
450,12,0,3,0,0,15,0.8
451,13,0,3,0,0,16,0.8125
452,12,0,3,0,0,15,0.8
453,13,0,2,0,0,15,0.8666666666666667
454,11,0,3,0,0,14,0.7857142857142857
455,14,0,3,0,0,17,0.8235294117647058
456,12,0,3,0,0,15,0.8
457,12,0,3,0,0,15,0.8
458,12,0,3,1,0,16,0.75
459,11,0,3,0,0,14,0.7857142857142857
460,13,0,3,0,0,16,0.8125
461,13,0,3,0,0,16,0.8125
462,11,0,1,0,0,12,0.9166666666666666
463,13,0,3,1,0,17,0.7647058823529411
464,13,0,3,0,0,16,0.8125
465,13,0,2,0,0,15,0.8666666666666667
466,15,0,3,0,0,18,0.8333333333333334
467,11,0,3,0,0,14,0.7857142857142857
468,12,0,2,0,0,14,0.8571428571428571
469,13,0,3,0,0,16,0.8125
470,14,0,3,0,0,17,0.8235294117647058
471,14,0,3,0,0,17,0.8235294117647058
472,14,0,3,0,0,17,0.8235294117647058
473,13,0,3,0,0,16,0.8125
474,12,0,3,0,0,15,0.8
475,14,0,3,0,0,17,0.8235294117647058
476,12,0,3,0,0,15,0.8
477,13,0,3,0,0,16,0.8125
478,11,0,3,1,0,15,0.7333333333333333
479,14,0,3,0,0,17,0.8235294117647058
480,12,0,2,1,0,15,0.8
481,13,0,3,0,0,16,0.8125
482,14,0,3,0,0,17,0.8235294117647058
483,12,0,3,0,0,15,0.8
484,13,0,2,0,0,15,0.8666666666666667
485,15,0,3,0,0,18,0.8333333333333334
486,14,0,3,0,0,17,0.8235294117647058
487,15,0,3,0,0,18,0.8333333333333334
488,13,0,3,0,0,16,0.8125
489,13,0,3,0,0,16,0.8125
490,14,0,3,0,0,17,0.8235294117647058
491,14,0,3,1,0,18,0.7777777777777778
492,12,0,3,0,0,15,0.8
493,12,0,3,0,0,15,0.8
494,13,0,3,0,0,16,0.8125
495,12,0,2,0,0,14,0.8571428571428571
496,16,0,3,0,0,19,0.8421052631578947
497,13,0,3,0,0,16,0.8125
498,13,0,3,0,0,16,0.8125
499,13,0,3,0,0,16,0.8125
500,15,0,3,0,0,18,0.8333333333333334
501,14,0,3,0,0,17,0.8235294117647058
502,13,0,2,0,0,15,0.8666666666666667
503,11,0,2,0,0,13,0.8461538461538461
504,11,0,3,0,0,14,0.7857142857142857
505,15,0,3,0,0,18,0.8333333333333334
506,12,0,3,1,0,16,0.75
507,15,0,3,0,0,18,0.8333333333333334
508,13,0,3,0,0,16,0.8125
509,14,0,3,0,0,17,0.8235294117647058
510,13,0,3,0,0,16,0.8125
511,15,0,3,0,0,18,0.8333333333333334
512,13,0,3,0,0,16,0.8125
513,12,0,3,0,0,15,0.8
514,14,0,3,0,0,17,0.8235294117647058
515,14,0,3,0,0,17,0.8235294117647058
516,14,0,3,0,0,17,0.8235294117647058
517,13,0,3,0,0,16,0.8125
518,14,0,3,0,0,17,0.8235294117647058
519,13,0,3,0,0,16,0.8125
520,11,0,3,0,0,14,0.7857142857142857
521,13,0,3,0,0,16,0.8125
522,14,0,3,0,0,17,0.8235294117647058
523,14,0,3,0,0,17,0.8235294117647058
524,13,0,3,0,0,16,0.8125
525,15,0,3,1,0,19,0.7894736842105263
526,13,0,3,0,0,16,0.8125
527,15,0,3,0,0,18,0.8333333333333334
528,13,0,3,0,0,16,0.8125
529,13,0,3,0,0,16,0.8125
530,14,0,3,0,0,17,0.8235294117647058
531,12,0,3,0,0,15,0.8
532,14,0,3,0,0,17,0.8235294117647058
533,12,0,3,0,0,15,0.8
534,13,0,3,0,0,16,0.8125
535,13,0,3,0,0,16,0.8125
536,13,0,3,0,0,16,0.8125
537,12,0,3,0,0,15,0.8
538,13,0,3,0,0,16,0.8125
539,13,0,3,0,0,16,0.8125
540,12,0,3,0,0,15,0.8
541,14,0,3,0,0,17,0.8235294117647058
542,15,0,3,0,0,18,0.8333333333333334
543,13,0,3,0,0,16,0.8125
544,13,0,3,0,0,16,0.8125
545,12,0,3,0,0,15,0.8
546,12,0,2,0,0,14,0.8571428571428571
547,13,0,2,0,0,15,0.8666666666666667
548,13,0,2,0,0,15,0.8666666666666667
549,12,0,2,0,0,14,0.8571428571428571
550,13,0,3,0,0,16,0.8125
551,11,0,3,1,0,15,0.7333333333333333
552,14,0,2,0,0,16,0.875
553,13,0,2,0,0,15,0.8666666666666667
554,12,0,3,0,0,15,0.8
555,11,0,3,0,0,14,0.7857142857142857
556,13,0,2,0,0,15,0.8666666666666667
557,13,0,3,0,0,16,0.8125
558,14,0,3,0,0,17,0.8235294117647058
559,11,0,2,0,0,13,0.8461538461538461
560,11,0,3,0,0,14,0.7857142857142857
561,11,0,2,0,0,13,0.8461538461538461
562,14,0,3,0,0,17,0.8235294117647058
563,13,0,3,0,0,16,0.8125
564,12,0,2,0,0,14,0.8571428571428571
565,14,0,3,0,0,17,0.8235294117647058
566,13,0,3,0,0,16,0.8125
567,15,0,3,0,0,18,0.8333333333333334
568,13,0,3,0,0,16,0.8125
569,10,0,3,0,0,13,0.7692307692307693
570,13,0,2,0,0,15,0.8666666666666667
571,13,0,2,0,0,15,0.8666666666666667
572,14,0,3,0,0,17,0.8235294117647058
573,13,0,3,0,0,16,0.8125
574,13,0,3,0,0,16,0.8125
575,11,0,3,0,0,14,0.7857142857142857
576,13,0,3,0,0,16,0.8125
577,12,0,3,0,0,15,0.8
578,15,0,3,0,0,18,0.8333333333333334
579,14,0,3,0,0,17,0.8235294117647058
580,14,0,3,0,0,17,0.8235294117647058
581,15,0,3,0,0,18,0.8333333333333334
582,15,0,3,0,0,18,0.8333333333333334
583,13,0,3,0,0,16,0.8125
584,12,0,3,0,0,15,0.8
585,15,0,3,0,0,18,0.8333333333333334
586,14,0,3,0,0,17,0.8235294117647058
587,17,0,3,0,0,20,0.85
588,16,0,2,0,0,18,0.8888888888888888
589,15,0,3,0,0,18,0.8333333333333334
590,16,0,3,0,0,19,0.8421052631578947
591,13,0,3,0,0,16,0.8125
592,17,0,2,0,0,19,0.8947368421052632
593,12,0,3,0,0,15,0.8
594,13,0,3,0,0,16,0.8125
595,14,0,3,0,0,17,0.8235294117647058
596,13,0,3,0,0,16,0.8125
597,12,0,3,0,0,15,0.8
598,14,0,3,0,0,17,0.8235294117647058
599,11,0,3,0,0,14,0.7857142857142857
600,14,0,3,0,0,17,0.8235294117647058
601,12,0,3,0,0,15,0.8
602,13,0,3,1,0,17,0.7647058823529411
603,14,0,3,0,0,17,0.8235294117647058
604,13,0,2,0,0,15,0.8666666666666667
605,15,0,3,0,0,18,0.8333333333333334
606,15,0,2,0,0,17,0.8823529411764706
607,16,0,2,1,0,19,0.8421052631578947
608,15,0,3,0,0,18,0.8333333333333334
609,14,0,3,0,0,17,0.8235294117647058
610,15,0,2,1,0,18,0.8333333333333334
611,12,0,3,0,0,15,0.8
612,15,0,3,0,0,18,0.8333333333333334
613,14,0,3,0,0,17,0.8235294117647058
614,14,0,2,0,0,16,0.875
615,15,0,2,0,0,17,0.8823529411764706
616,14,0,3,1,0,18,0.7777777777777778
617,14,0,2,0,0,16,0.875
618,13,0,2,0,0,15,0.8666666666666667
619,14,0,3,0,0,17,0.8235294117647058
620,13,0,2,0,0,15,0.8666666666666667
621,13,0,2,0,0,15,0.8666666666666667
622,12,0,2,1,0,15,0.8
623,13,0,3,1,0,17,0.7647058823529411
624,13,0,2,0,0,15,0.8666666666666667
625,13,0,2,0,0,15,0.8666666666666667
626,14,0,2,0,0,16,0.875
627,12,0,2,0,0,14,0.8571428571428571
628,15,0,2,0,0,17,0.8823529411764706
629,14,0,2,0,0,16,0.875
630,14,0,3,0,0,17,0.8235294117647058
631,15,0,2,0,0,17,0.8823529411764706
632,13,0,3,0,0,16,0.8125
633,14,0,2,0,0,16,0.875
634,12,0,2,0,0,14,0.8571428571428571
635,14,0,3,0,0,17,0.8235294117647058
636,14,0,2,1,0,17,0.8235294117647058
637,12,0,2,0,0,14,0.8571428571428571
638,12,0,3,0,0,15,0.8
639,10,0,3,0,0,13,0.7692307692307693
640,15,0,2,0,0,17,0.8823529411764706
641,14,0,3,0,0,17,0.8235294117647058
642,14,0,3,0,0,17,0.8235294117647058
643,14,0,3,0,0,17,0.8235294117647058
644,14,0,2,0,0,16,0.875
645,14,0,3,0,0,17,0.8235294117647058
